tweet,OFF,HS,VLG,VIO,HS_HS1,HS_HS2,HS_HS3,HS_HS5,HS_HS6,HS_NOT_HS
@USER وانت لحين تفكر تروح لهم ما تتعظون بعد كل اللي صار بعد تروح لهم 😡😡😡,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER مو الكل😂😂👊🏻👊🏻👊🏻👊🏻👊🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER وع😷😂😂😂😂,0,NOT_HS,0,0,0,0,0,0,0,1
@USER كفو يا #الملك_سلمان #ملك_الحزم_والعزم<LF>قفلت على القطريين المنفذ 😂🔒<LF>وتركتهم ينابحو بحوش قطر زي الكلاب 🐕<LF>ويشربو حليب الحمير طرررررق 🐴<LF>ويبوسو يد معلم الشاورما عندنا اوردغان 🐑😂<LF>ويطبلو  #للمستخبي_بالكهف عبدالملك الحوثي👰<LF><LF>هذا وهو فقط #قفل_المنفذ_🔒<LF>خرو صرعى😂<LF><LF>كيف لو غير ذلك 😈,1,HS1,0,0,1,0,0,0,0,0
@USER انا ساكته اهو😷😷,0,NOT_HS,0,0,0,0,0,0,0,1
ماشاء الله اشتهيتها😔😣 URL,0,NOT_HS,0,0,0,0,0,0,0,1
🗣️ تصويت 🗣️<LF>.<LF>.<LF>برأيك ..<LF>الحب يأتي قبل الزواج 💍<LF>أو<LF>يأتي بعد الزواج 💑<LF><LF>( لا أتكلم عن الإعجاب )😠<LF><LF>#اصدقا_الوناسه_وينهم<LF>#افضح_معنفك<LF>#السعوديه_عز_وفخر<LF>#بايع_الكليجا<LF>#مهجوره_اربع_سنه_اريد_فك_قيودي<LF>#سعودياتxنطلبxاسقاطxالتعدد٦٠٠<LF>#داليا_مبارك<LF>#المعالجه_ام_ممدوح_في_ذمه_الله<LF>#Noor40,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اي😷😷,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER الهندي قاعد يثبت للمعزّب إن الخروف 🐑صار صديقه علشان ما يذبحه 😂 URL,1,HS1,0,0,1,0,0,0,0,0
RT @USER اتوقع #نظام_الحمدين علشان يتنظف لازم من الفلاش وكلوركس وليفة حديد .. 😷 😂,1,HS5,0,0,0,0,0,1,0,0
@USER لبس كمام للاسف 👎,0,NOT_HS,0,0,0,0,0,0,0,1
#صلاه_الجنازه_القادمه_انت<LF>لا ان شاءالله انت ماهو انا 👊🏻🔪,1,NOT_HS,0,0,0,0,0,0,0,1
ريحة المستشفى🤢,0,NOT_HS,0,0,0,0,0,0,0,1
ما رجعت من المدرسة الا وخلصت مسابقة الالف 😡😡 صارليي دهر انتظر!,0,NOT_HS,0,0,0,0,0,0,0,1
@USER <LF>يعني غباء ؟<LF>يستخفون فينا ؟<LF>طيب واللي بسوريا يا ايران ؟ وتدخلكم السافر في سوريا ؟<LF><LF>شنو هالسياسه اللي تتبعها ايران ؟<LF>انتقام 😡,1,HS1,0,0,1,0,0,0,0,0
@USER شبيك😡,0,NOT_HS,0,0,0,0,0,0,0,1
@USER عيل ليش داش بمنشننا دام صباح الورد هشام 😤,0,NOT_HS,0,0,0,0,0,0,0,1
@USER نصااابين 👎👎👎👎<LF>رفعت مليون تذكرة قبل ولاحد فادني,1,NOT_HS,0,0,0,0,0,0,0,1
@USER من 🤔جد  طولت😠  في الmbc👹😈👺,0,NOT_HS,0,0,0,0,0,0,0,1
@USER عزيز مسليمه عنه بعده 😷,0,NOT_HS,0,0,0,0,0,0,0,1
@USER شكرًا على سوء التعامل 👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER من كثر ماجربت الشعور ذَا طفشت🙂🔪,0,NOT_HS,0,0,0,0,0,0,0,1
@USER والله كل واحد صار يفتي من راسه المفروض يسن قانون يجرم هالشي على مواقع التواصل الاجتماعي بخصوص المواضيع الطبيه كل من فتح له حساب قام يفتي و يخوف الناس بدون مرجع و مصدر طبي موثوق 🙁 مثلا هابين بحمله لا لتطعيم الاطفال كثير امهات صارو ما يطعمو اطفالهم 👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ممكن سؤال وبدون اي تعصب؟ ليش كبير جده؟ 🤣🐸,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اذا انت صوتك مخيس وترقعوا بالمؤثرات مو شرط الكل مثلك ي فهيم😒👊🏻,1,NOT_HS,0,0,0,0,0,0,0,1
@USER انا حمار متابعك 💩🐕,1,NOT_HS,0,0,0,0,0,0,0,1
@USER مش خايفة 👊👊👊هههههههه,0,NOT_HS,0,0,0,0,0,0,0,1
@USER لك كم يوم تتغزلي في شخص علامه مايحس 😡,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER والله ضار ومضر من جميع النواحي في ناس واقع معاهم بالساحق والماحق  ، قطيع جلد ومستشفيات نسأل الله السلامة 👌😤,0,NOT_HS,0,0,0,0,0,0,0,1
@USER احسنتي ✊👊,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا هههههههههه مت ع تعليقات البنات والشباب اللي عندهم نصايح خلكم بمغربياتكم ابرك😂👊🏻 بوسه جماعيه للبنات,0,NOT_HS,0,0,0,0,0,0,0,1
@USER <LF>يارباه ع اساس البرقع بيغطي عيونك الخضرا 😂😂<LF>ظلمتي المفضله يالشهبا 👊 <LF>ركزي فيها تحصلين نصايح وارشادات 🏃🏃,0,NOT_HS,0,0,0,0,0,0,0,1
صباح  خير..<LF>مع ان ما من وراكم خير <LF>ولا فائده 😡 اصنااااااام 🔪,1,NOT_HS,0,0,0,0,0,0,0,1
@USER هذا عقلك 👞,1,NOT_HS,0,0,0,0,0,0,0,1
ياربي انا كيف حعدي من دي الماددددددده 😩😤😤😤😤😤😤,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER كسمكم يامخانيث @USER 🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻,1,NOT_HS,1,0,0,0,0,0,0,1
@USER اذا الفيلم مع مراد مابشوف ياكرهي له 😷,1,NOT_HS,0,0,0,0,0,0,0,1
@USER داومي وخلي عنك العياره 👊😂😂,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ياعمري😣😭💔,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ي حبي مو كلشي يجي بالفلوس 😡😶,0,NOT_HS,0,0,0,0,0,0,0,1
@USER يا عبيييط😡,1,NOT_HS,0,0,0,0,0,0,0,1
@USER لما قلت كلب افتكرته بشار 🐕🐕🐕🐕🐕,1,NOT_HS,0,0,0,0,0,0,0,1
@USER مااااشاااءالله بدل ما تقولين لا تنتحرين 👊🏻,0,NOT_HS,0,0,0,0,0,0,0,1
قالت له : إثبت لي أنك تحبني<LF>فصل جواله من الشاحن وحط جوالها 💔🚶 <LF><LF>هذا هو الحب الحقيقــــــي <LF>ومن الحب ماشحن  🔪🌚<LF><LF>😂😂😂😂,0,NOT_HS,0,0,0,0,0,0,0,1
@USER 🖕( ՞ةڼ  ),0,NOT_HS,0,0,0,0,0,0,0,1
@USER ريحة دهن عود😷,0,NOT_HS,0,0,0,0,0,0,0,1
@USER احح اعدمته😂😂😂😂😂👊🏻💔,1,NOT_HS,0,0,0,0,0,0,0,1
@USER اخوووه والله لو تدري الي عندك مكان هذي علومك كفايه عليها انك عسكري زبال  😷,1,HS5,0,0,0,0,0,1,0,0
@USER خرا ع خرا😡😬,1,NOT_HS,0,0,0,0,0,0,0,1
@USER تكفى لا محمود 🙂🔪🔪,0,NOT_HS,0,0,0,0,0,0,0,1
@USER يعني اذا بعض الهمج غلطوا تغلطي وراهم😂👊,1,NOT_HS,0,0,0,0,0,0,0,1
@USER ☹️ ابو كاتم لازم يشخلهم شخل <LF>ليت مافيه غرف نوم ولا سرداب 🔪.,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER طريقة رائعه وذكية لضرب الأرقام الكبيرة والصغيرة 👎👎👋👋 URL,0,NOT_HS,0,0,0,0,0,0,0,1
حكمه اعجبتني : <LF>تعيش الاغنام🐑🐏 طول حياتها خائفة 🙀من الذئاب 🐺ثم يأكلها الراعي 👨🏻‍🌾<LF>كُن حذراً ممن تمنحه الثقه وتظنه صديقك وهو عدوك🤔😒,0,NOT_HS,0,0,0,0,0,0,0,1
@USER لو قلتي ماطر وغايم احسن من الاضافات الثانيه👊🏻😂,0,NOT_HS,0,0,0,0,0,0,0,1
مصرية تدرس ولدها <LF>قالت له أذكر لي أسامي الأنبياء<LF>قال: إبراهيم وموسى وعيسى وبوسه<LF>قالت: ومين بوسه ده !!<LF>قال معرفش... بس أنا بسمع بابا <LF>بيقول للشغاله والنبي بوسه <LF><LF> زغرطي يافتحيه 😂😂😂😂💔👊🏻اهههههههههههههههههههههههههههه,0,NOT_HS,0,0,0,0,0,0,0,1
قسم بالله مجتمع البنات يجيب الغثيان مو طبيعي القيل والقال تعاشرينهم على اساس انهم شي يطلعون شي ثاني🤢,1,HS6,0,0,0,0,0,0,1,0
@USER الكذب والي ينقل الكلام 🙂🔪,0,NOT_HS,0,0,0,0,0,0,0,1
الهندي قاعد يثبت للمعزّب إن الخروف 🐑صار صديقه عشان ما يذبحه 😂 URL,1,HS1,0,0,1,0,0,0,0,0
والله الشعار اكبر منه 😤ليته ينقلع #طرد_عقيل_من_النادي,1,NOT_HS,0,0,0,0,0,0,0,1
@USER لسى تتابع هذا المسلسل 😣,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا : يلومونا إذا قلنا إلي يأخذ أهله ولا يسمح لهم يروحون للجنادرية قليل غيرة وكرامة والله المجتمع في الحضيض خلاص منتهي على وشك الإنهيار حتى المتزوجات ألعن من المراهقات 🙉🔪,1,HS6,0,0,0,0,0,0,1,0
@USER حواا انا ناش م الفجر صليت رحت شيشه اشتري رصيد 🤣🤣👊,0,NOT_HS,0,0,0,0,0,0,0,1
@USER عاد كل زق عاد كلش ولا القصمان واقفه الدنيا اصلا عليك اذا حبيتنا ولا لا 🌚🔪,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اول مره اسمعها الرجال شايل عيبه  ، قال ايش قال المجتمع عمم على الكل 👎🏼,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اذ هالكلام صحيح وفوزير بيسرحونه فقسم بالله اداره فاشله بكل ماتعنيه الكلمه من معنى<LF><LF>اللاعب بكل مباراه يثبت وجوده ويقاتل على كل صغيره وكبيره اخرتها يبعدونه 👎👎,0,NOT_HS,0,0,0,0,0,0,0,1
@USER حطيلي انا 😒😂😂😂👊🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER الله يلعنها ليش هي حلوووه كذا طيب شو اعمل انا 😣😣😣😣😣,1,NOT_HS,0,0,0,0,0,0,0,1
@USER ارميها لاتوديك للحمام 😷,0,NOT_HS,0,0,0,0,0,0,0,1
@USER يالسعوديات 🤢,0,NOT_HS,0,0,0,0,0,0,0,1
#داليا_مبارك<LF>بنات اقسم بالله داليا مبارك درست معي بالثانوي في الثانويه الاولى بتبوك الحين شافت نفسها علينا 😡,0,NOT_HS,0,0,0,0,0,0,0,1
قاعده اقول كذا من الغبنه ياسميتي لازم تفهميني 😣💔 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER أنت للطهارة حسب ما أمرت بة الشريعة اما البنات فليس لختانهم ذريعة وليس ذلك من الشريعة بل عادات وتقاليد باليه ورثوها كابر عن كابر أصحاب التبرك بالمقابر وحلقاتهم وحفلاتهم المجونة المجنونة .😡😆🌷,1,HS2,0,0,0,1,0,0,0,0
@USER 😡👊🏻ايه ندري ليش تذكرنا,0,NOT_HS,0,0,0,0,0,0,0,1
دخيل الله الي داشه صراحه وتقول اغلب تويتاتج عن هالقلب ي بابا شوفي عدل م اطرش هالقلب واتمنى من كل قلبي لاشوف اي وحده اطرش لي شي عنها م قمت انزل صراحه منكم :)👊🏼,1,NOT_HS,0,0,0,0,0,0,0,1
#بائع_الكليجا <LF>وبخصوص العيال اللي داخلين التاق عشان ينقدون ع البنات نسيتوا افنكا بنت ترامب والشيلات اللي زينتوه له واللي مسمي بنتو ع اسمه واللي باني مسجدله واللي معتمر عنه الله يأخذ عقولكم اللي ماله فايده كافره تعتمر عنه وشولهه،!!<LF>وغير وغير هاه نسيتوا ولا اذكركم،!!!!😏🐏,1,NOT_HS,0,0,0,0,0,0,0,1
اكثر شيء قاهرني بالموضوع معلمة الرياضيات 😐 لما المديره قالت اطلعوا للبيت هي تضايقة تقول بكمل حصتي ما خلصتها مرييييييضه 😷😷 URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER اشفيهم ذولا كأنهم في حياتهم ماشافوا رجال قسم بالله عيب 😷,0,NOT_HS,0,0,0,0,0,0,0,1
بنات جامعتنا بليز يعني بلا حركات بايخه توقفين في باركنيييين ليييييييشششش ليييش هااا بروحنا يلا يلا نحصل باركن يعني اصبحنا و اصبح الملك لله 😡😡😡😡😡😡😡😡😡😡,0,NOT_HS,0,0,0,0,0,0,0,1
@USER احلام والباقي 👎👎👎👎,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا <LF>الدين بتراجع مع انتزاع الحياء والله المستعان <LF>والله يعينا بشهر عشره وش يصير 👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER خرررروفات🐑🐑🐑,1,NOT_HS,0,0,0,0,0,0,0,1
#Rawan<LF>طلعت كل المسألة بمهندس الصوت 🙄 <LF>ضحكوا علينا 😂 طب يا ترى كيف احلام بتغني 😶 😂 👊 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ههههههههه 😂😂🐸 URL,0,NOT_HS,0,0,0,0,0,0,0,1
"#بايع_الكليجا زي الخرا انتم وهاشتاقكم وبايع الكليجا حقكم , سخاافه . 💩",1,NOT_HS,0,0,0,0,0,0,0,1
@USER من الأساس ليش اخذ وحده ما تصلي 🤔😷,0,NOT_HS,0,0,0,0,0,0,0,1
شب و اضافره طوال 😷😷😷😷,0,NOT_HS,0,0,0,0,0,0,0,1
@USER والمنشن تبعي وضد الاسقاط..البسي نظراتك يالحولا😂😂<LF>راميه وجهك وتنابحين عندي ليش<LF><LF>هيييش هناااااك..دوري هاشتاقك..يامغفله<LF>ونابحي فيه على راحتك ...<LF><LF>فعلا ما غلطت لما قلت تنابح😷,1,NOT_HS,0,0,0,0,0,0,0,1
بطق وحده والنوده ليحين ماراحت 💩,0,NOT_HS,0,0,0,0,0,0,0,1
@USER *محمود* : ايه دا انا فاضي طب م اطلع رحلة ل 57 وماخدش سوزان معايا 👊👊💔💔😢😢😢😢,0,NOT_HS,0,0,0,0,0,0,0,1
الاغاني الراب 😷💔🐷,0,NOT_HS,0,0,0,0,0,0,0,1
@USER عن الكذب   بنات😤😤😤😤,0,NOT_HS,0,0,0,0,0,0,0,1
@USER احترمي نفسك😡 URL,1,NOT_HS,0,0,0,0,0,0,0,1
كل الناس بصلنا فى صحوبيتنا كأنكوا اول مرة تشوفوا صحااب 😕!! <LF>حاجة خرا يعنى 👊,1,NOT_HS,0,0,0,0,0,0,0,1
@USER شيل  اسم   من الرسائل  عندك ؟؟ 😡,0,NOT_HS,0,0,0,0,0,0,0,1
@USER دس لايك ولثالث مره اسويها 👎🏻👎🏻👎🏻👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER انا ناقصاك انا 👊🏼😖😭 URL,0,NOT_HS,0,0,0,0,0,0,0,1
مرارتي إللي اتشالت اشتكت منك يا غالية 😒🤢,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER بدك تعذب بنت😕<LF>ليش بدك تعذبها ياشرير😠😐<LF>يا أبا جهل😝<LF>وك الأنثى مابتتعذب الأنثى بتدلل😋😌<LF>كيفكن معي صبايا ما بستاهل ع هل كلام لايك<LF>#…,0,NOT_HS,0,0,0,0,0,0,0,1
@USER يمزبزب 🖕🏿🖕🏿💔💔💔,0,NOT_HS,0,0,0,0,0,0,0,1
مومعقووله اللي اشوفه واسمعه لهدرجة مات الحيا بقلوب بعض البنات وش صار بالدنيا البنات قاموا يتحرشون بالشباب الله لايبلانا  ☹️👊🏻#بايع_الكليجا,0,NOT_HS,0,0,0,0,0,0,0,1
ممكن اتدخل في حياتك الشخصية ؟!<LF>..تعالي خش كلهم جوا 🐸😂 URL,0,NOT_HS,0,0,0,0,0,0,0,1
هو انا عارفه إني مش كويسه بس معنديش حل غير إني أقنع نفسي إني تمام 😣😕,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا في كل تاق تسب الرجال وتسميهم الشهب ولو شافت زول واحد ضاعت علومها الله يقطع هذي الأشكال ويفكنا منهم😷,1,HS6,0,0,0,0,0,0,1,0
ابله سعديه الله يسامحك كرهت الرياضيات بسببك وفصلت بسببك 😤 #افضح_معنفك,1,NOT_HS,0,0,0,0,0,0,0,1
@USER هههههههههههههههه لا حرام عليك ماجا في بالي والله .👊🏼,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ليش ماتردين ديام؟😠,0,NOT_HS,0,0,0,0,0,0,0,1
@USER موجودين بس انتي ركزي👊,0,NOT_HS,0,0,0,0,0,0,0,1
@USER والله محد خان نفسكم يالدواعش يالعبييييييد بتعيشون وبتموتون عبيد ابناء عبيد احفاد عبيد لاقيمه ولا كرامه ولا راح تذوقون طعم الحريه والكرامه مجرد بهايم مدعوسين الراس والكرامه 👞👞👞,1,HS3,0,1,0,0,1,0,0,0
"#""لساآنك الطويل هوو سندگ ف الححياآهه""...💪🐸💜",0,NOT_HS,0,0,0,0,0,0,0,1
@USER صح اكثر شي لفتني😅 عموما جزاه الله خير على تنبيهه لنا والله يحفظه لان التعليقات كلها👀👁👀👁👀😷,0,NOT_HS,0,0,0,0,0,0,0,1
@USER مالت عليك وعلى اخيك ابو خالد فوقك 💩,1,NOT_HS,0,0,0,0,0,0,0,1
RT @USER والله اصكه كف بلاعادات بلاخرابيط 😡😂😂😂😂😂,1,NOT_HS,0,0,0,0,0,0,0,1
الصحه ف النازل 😷🤕😢,0,NOT_HS,0,0,0,0,0,0,0,1
اتلهي 🤮 URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER قشعتس يبيلها غسسيل بالجره 😤👫🔥,0,NOT_HS,0,0,0,0,0,0,0,1
#انا_مش_حتجوز_علشان<LF>منظر البنات ف الشارع لايحبز علي الجواز...<LF>الواحد هيبقي حاسس انه بينقي في طماطم السوق كله حاول ينقي فيها<LF>....😡😡,1,HS6,0,0,0,0,0,0,1,0
